Label,Spring,Spring,Spring,Summer,Summer,Summer,Autumn,Autumn,Autumn,Winter,Winter,Winter,Winter,Winter,Winter
298.152973,114600,126300,117600,0,0,0,0,0,0,0,0,0,0,0,0
298.1563438,0,0,0,28070,24110,30130,17390,20110,19210,27210,15250,52260,20910,36220,60850
298.1812526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.0172237,16020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.0197261,0,0,0,12630,0,0,0,0,0,0,0,0,11510,0,0
299.0408555,0,0,0,12090,0,0,0,0,0,0,0,0,0,0,0
299.0502384,20030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.0536092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.0561117,0,0,0,10400,0,0,10760,0,0,0,0,0,0,0,0
299.0713678,0,0,54910,0,0,0,0,0,0,0,0,0,0,0,0
299.0747386,61510,66000,0,0,0,0,0,0,0,0,0,0,0,0,0
299.077241,0,0,0,66840,40130,39130,49080,47520,39520,47010,57520,48480,59600,50740,47630
299.0901278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.0924972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.1077533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.1111241,166000,163300,145300,0,0,0,0,0,0,0,0,0,0,0,0
299.1136265,0,0,0,95940,68850,64650,94830,73420,73350,84750,81110,74920,87020,81810,75770
299.1265133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.1288827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.1475096,105900,103700,91190,0,0,0,0,0,0,0,0,0,0,0,0
299.150012,0,0,0,39920,28370,33000,38880,27410,28210,41030,25540,38210,34410,34560,43600
299.1628988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.1652682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.1976309,17290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.2016537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.2050245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.0208483,10710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.0513606,16310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.0758608,0,28330,0,0,0,0,0,0,0,0,0,0,0,0,0
300.0778502,0,0,21080,0,0,0,0,0,0,0,0,0,0,0,0
300.0805959,0,0,0,13530,0,0,11200,11090,0,11500,11960,0,12250,11430,11730
300.0877461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.1122463,29620,0,33390,0,0,0,0,0,0,0,0,0,0,0,0
300.1142357,0,0,0,0,0,0,0,20430,0,0,22060,0,0,0,19370
300.114479,0,42720,0,0,0,0,0,0,0,0,0,0,0,0,0
300.1158891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.1169814,0,0,0,23170,0,17080,19670,0,18210,0,0,16660,21400,20870,0
300.1241316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.1271225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.1275025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.1508645,0,23090,20900,0,0,0,0,0,0,0,0,0,0,0,0
300.1605171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.1928799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.1969027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.2544175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.0328738,32940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.0353762,0,0,10010,21500,0,0,13680,0,0,15710,0,0,19440,0,0
301.0658885,34660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.0692593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.0717617,0,0,0,0,0,0,13270,0,0,11750,0,0,0,0,0
301.0903887,65880,68730,59150,0,0,0,0,0,0,0,0,0,0,0,0
301.0928911,0,0,0,51560,37340,36350,45430,46990,36700,42530,0,40840,44200,49330,42480
301.1057779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.1081472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.1234034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.1267742,57070,61600,53170,0,0,0,0,0,0,0,0,0,0,0,0
301.1292766,0,0,0,30810,25040,25160,35880,0,30050,34500,34660,25360,31880,30210,27500
301.1421634,25630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.1631597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.1656621,0,0,14490,0,0,0,0,0,0,0,0,0,0,0,0
301.1809182,0,10840,0,0,0,0,0,0,0,0,0,0,0,0,0
301.2162718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.0306252,16910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.0364984,0,12610,0,0,0,0,0,0,0,0,0,0,0,0,0
302.0645083,0,0,16430,0,0,0,0,0,0,0,0,0,0,0,0
302.0670107,30250,14470,0,0,0,0,0,0,0,0,0,0,0,0,0
302.0678791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.0703815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.0726141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.0881401,0,0,16460,0,0,0,0,0,0,0,0,0,0,0,0
302.0915109,16610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.0993734,0,0,0,0,0,0,0,0,0,0,0,0,0,13350,0
302.1245256,0,0,13120,0,0,0,0,0,0,0,0,0,0,0,0
302.130129,17200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.135759,0,0,0,0,0,0,0,0,0,0,0,0,11380,11100,0
302.1397817,0,13600,0,0,0,0,0,10290,11080,0,0,10100,0,0,0
302.1431525,12320,0,13000,0,0,0,0,0,0,0,0,0,0,0,0
302.1761672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.2125527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.0121384,16290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.0146408,0,0,0,13580,0,0,10500,0,0,10660,0,0,13160,0,0
303.0485239,40050,18310,0,0,0,0,0,0,0,0,0,0,0,0,0
303.0510263,0,0,0,28780,12690,10400,23310,12160,12910,25730,13780,11720,27700,10990,0
303.0518947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13180
303.0849094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.0874118,63180,60410,56770,0,21080,21870,32470,0,21080,27510,22250,0,30610,0,22360
303.0882802,0,0,0,39270,0,0,0,21110,0,0,0,0,0,21830,0
303.1060387,0,0,0,0,0,0,0,0,0,0,10250,0,0,0,0
303.1085411,0,0,0,0,0,0,0,0,0,0,0,10980,0,0,0
303.1197745,0,0,49200,0,0,0,0,0,0,0,0,0,0,0,0
303.1214279,63240,50930,0,0,0,0,0,0,0,0,0,0,0,0,0
303.1237973,0,0,0,0,0,0,24680,0,22120,26980,0,0,25250,20140,0
303.1271681,0,0,0,0,0,0,0,20810,0,0,0,0,0,0,0
303.15616,40920,36950,33160,0,0,0,0,0,0,0,0,0,0,0,0
303.1591509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.1601828,0,0,0,16350,12540,0,0,12960,12970,16910,11360,12130,16000,12700,14000
303.1788098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.1965683,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.0152499,10560,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.0462752,30360,14870,0,0,0,0,0,0,0,0,0,0,0,0,0
304.0516354,0,0,0,12070,0,0,11540,0,0,0,0,0,0,0,0
304.0826608,0,33490,0,0,0,0,0,0,0,0,0,0,0,0,0
304.0860316,34180,0,29570,17580,10740,0,0,13460,0,12790,13710,0,0,10320,12870
304.1037901,0,11070,0,0,0,0,0,0,0,0,0,0,0,0,0
304.1224171,0,0,0,15030,0,0,14660,0,11190,0,0,0,10250,14530,12510
304.1554318,13270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.1588026,0,15720,0,0,0,0,0,0,0,0,0,0,0,0,0
304.1595149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.1918173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.2282028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.2605655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.0277884,0,10650,0,0,0,0,0,0,0,0,0,0,0,0,0
305.0302908,0,0,0,0,0,0,22090,0,0,23430,10980,0,0,11460,0
305.0641739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.0666763,63700,44650,37040,0,20000,17870,0,20430,0,36440,24360,21310,0,23180,21760
305.0675447,0,0,0,48400,0,0,38350,0,20260,0,0,0,41000,0,0
305.1005594,110900,97290,94250,0,0,0,0,0,0,0,0,0,0,0,0
305.1030618,0,0,0,0,0,0,0,0,0,0,0,0,53070,0,0
305.1039303,0,0,0,59960,0,0,56590,42540,43260,51320,44510,0,0,44640,45670
305.1064327,0,0,0,0,0,43360,0,0,0,0,0,44610,0,0,0
305.1394474,0,0,0,38840,30700,28340,37960,31510,32490,37090,30450,30400,31670,31570,30490
305.1580743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.1718101,38240,33570,29710,0,0,0,0,0,0,0,0,0,0,0,0
305.1726785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305.1758329,0,0,0,14660,10740,10100,14270,10530,13340,14230,10370,11340,0,0,11480
305.2111864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.0594229,0,15800,0,0,0,0,0,0,0,0,0,0,0,0,0
306.0619253,40740,0,17010,0,0,0,0,0,0,0,0,0,0,0,0
306.0627937,0,0,0,0,0,0,0,0,0,0,10950,0,0,0,0
306.0652961,0,0,0,0,0,0,13350,0,0,11770,0,0,0,0,0
306.0672855,0,0,0,16550,0,0,0,12290,0,0,0,0,13650,0,0
306.0983108,0,0,42770,0,0,0,0,0,0,0,0,0,0,0,0
306.0991792,45050,45280,0,0,0,0,0,0,18480,0,0,0,0,0,0
306.1016816,0,0,0,0,20590,0,0,22500,0,0,21200,20760,0,0,23020
306.1380671,37250,34840,0,0,14600,12430,0,17010,0,0,15120,13540,0,15280,16500
306.1710818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.1744527,0,0,10970,0,0,0,0,0,0,0,0,0,0,0,0
306.1751649,10090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.2074673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307.007053,0,0,0,0,0,0,0,0,0,13650,0,0,0,0,0
307.0095554,0,0,0,21600,0,0,13320,0,0,0,0,0,20900,0,0
307.0400677,43200,0,14640,0,0,0,0,0,0,0,0,0,0,0,0
307.0459409,0,0,0,48200,11730,0,31020,13050,0,33330,16280,12940,41560,14250,13980
307.0468093,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0
307.079824,102800,0,70390,0,0,0,0,0,0,0,0,0,0,0,0
307.0823264,0,83230,0,0,0,0,58430,0,0,59190,0,0,0,0,0
307.0831948,0,0,0,0,47510,40100,0,49620,46250,0,49350,0,60410,48030,48490
307.0856972,0,0,0,0,0,0,0,0,0,0,0,48500,0,0,0
307.1162095,178900,181000,172400,0,0,0,0,0,0,0,0,0,0,0,0
307.1187119,0,0,0,86070,70690,0,84140,74070,75530,79410,70730,73710,73510,76220,72240
307.1195803,0,0,0,0,0,62640,0,0,0,0,0,0,0,0,0
307.1550974,0,0,0,39300,29810,28740,0,0,29660,36990,30020,0,0,30960,29730
307.1874602,25290,20100,0,0,0,0,0,0,0,0,0,0,0,0,0
307.1883286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307.190451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307.1914829,0,0,0,10750,0,0,10300,0,0,0,0,0,0,0,0
307.2238457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307.2278684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308.0467933,0,10710,0,0,0,0,0,0,0,0,0,0,0,0,0
308.0492957,0,0,0,11940,0,0,0,0,0,0,0,0,10090,0,0
308.075073,0,37450,0,0,0,0,0,0,0,0,0,0,0,0,0
308.0775754,45570,0,36320,0,15910,17530,0,17590,0,0,0,0,0,0,0
308.0784438,0,0,0,0,0,0,0,0,0,0,0,0,0,20960,0
308.0809462,0,0,0,0,0,0,0,0,17640,18760,22050,21680,0,0,22340
308.0829355,0,0,0,0,0,0,22450,0,0,0,0,0,23160,0,0
308.0845889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308.1139609,0,88810,82460,0,0,0,0,0,0,0,0,0,0,0,0
308.1148293,68040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308.1173317,0,0,0,0,0,31700,0,0,37080,31820,36900,0,0,35990,33660
308.1537172,28690,28660,27220,0,0,0,0,0,0,0,0,0,0,0,0
308.1584523,0,0,0,12930,0,0,10010,0,0,11070,0,0,10920,0,0
308.1867319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308.2231174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309.0169629,0,0,11610,0,0,0,0,0,0,0,0,0,0,0,0
309.0193322,24170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309.0252054,0,0,0,32290,0,0,18870,0,0,21810,0,0,30320,0,0
309.0557177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309.0590885,58070,0,32080,0,0,0,0,0,0,0,0,0,0,0,0
309.061591,0,0,0,57890,25280,19420,39610,27000,20080,40330,28670,25060,0,28080,25000
309.0954741,201700,200600,179100,0,0,0,0,0,0,0,0,0,0,0,0
309.0979765,0,0,0,0,90920,89160,0,102100,0,105100,105800,98730,108600,102700,0
309.1318596,218500,228700,212700,0,0,0,0,0,0,0,0,0,0,0,0
309.134362,0,0,0,95470,0,75930,1E+05,81290,82150,93680,80720,81380,85430,80880,78400
309.1707475,0,0,74030,41230,28750,43610,31880,30380,32500,24820,22400,0,24930,0,0
309.1860036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309.2031102,11930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309.2061011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.0164317,10420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.0568399,0,0,13480,0,0,0,0,0,0,0,0,0,0,0,0
310.0602107,0,0,0,0,0,0,0,0,0,0,12360,0,0,0,0
310.0622001,0,0,0,14090,0,0,10410,0,0,11990,0,0,14950,10740,0
310.0624434,0,15770,0,0,0,0,0,0,0,0,0,0,0,0,0
310.0932254,66500,76310,70090,0,0,0,0,0,0,0,0,0,0,0,0
310.0940938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.0965963,0,0,0,0,0,35130,0,0,37770,0,44110,42790,0,0,40100
310.0985856,0,0,0,0,35700,0,0,40010,0,34080,0,0,37170,0,0
310.0988289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.1296109,0,0,74860,0,0,0,0,0,0,0,0,0,0,0,0
310.1304794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.1329818,61540,73720,0,0,0,0,0,0,0,0,0,0,0,0,0
310.1693673,17970,0,20500,0,0,0,0,0,0,0,0,0,0,0,0
310.1741023,0,0,0,0,0,11090,0,0,0,0,0,0,0,0,0
310.202382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.2053728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.2064651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.9478235,11310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.9833406,10530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.0138529,12030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.0349823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11630
311.0408555,0,0,0,27560,0,0,18110,0,0,17280,10040,0,22340,0,0
311.0747386,97680,0,84580,0,0,0,0,0,0,0,0,0,0,0,0
311.077241,0,0,0,91870,59090,54930,66780,62020,56800,62560,72990,67970,80820,71160,69740
311.0901278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.0924972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.1111241,297500,297700,272200,0,0,0,0,0,0,0,0,0,0,0,0
311.1136265,0,0,0,155600,125600,123200,149300,132900,0,145400,0,0,144700,0,139800
311.1288827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.1475096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.1652682,2401000,2124000,2097000,0,0,0,0,0,0,0,0,0,0,0,0
311.168639,0,0,0,323800,263900,433800,274100,319800,301800,6E+05,264100,887400,387500,688400,1412000
311.2016537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.2039926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.2145405,0,24930,22970,0,0,0,0,0,0,0,0,0,0,0,0
311.2162579,0,0,0,0,0,0,0,0,0,0,0,10770,0,0,0
311.2340164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.2380392,0,18770,0,0,0,0,0,0,0,0,0,0,0,0,0
311.24141,0,0,18670,0,0,0,0,0,0,0,0,0,0,0,10420
311.2816353,0,11160,0,0,0,0,0,0,0,0,0,0,0,0,0
312.0237061,15140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.0473379,13050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.07249,0,0,34310,0,0,0,0,0,0,0,0,0,0,0,0
312.0733584,0,30530,0,0,0,0,0,0,0,0,0,0,0,0,0
312.0778502,0,0,0,21480,0,0,14990,18660,16380,0,0,17860,0,21440,0
312.0805959,0,0,0,0,13660,0,0,0,0,13750,0,0,18970,0,0
312.1088755,0,0,88270,0,0,0,0,0,0,0,0,0,0,0,0
312.1122463,74980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.1142357,0,0,0,43000,37920,39270,42200,42350,44020,37740,45650,41740,0,45490,43990
312.114479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.1158891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.1201089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.1486318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.1508645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.168623,333700,301500,292400,0,0,0,0,0,0,0,0,0,0,0,0
312.1719938,0,0,0,58520,49500,73810,51650,58830,51050,96470,50290,144300,66870,112300,211400
312.1846373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.029503,22210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.0353762,0,0,0,12740,0,0,0,0,0,0,0,0,10160,0,0
313.0506323,34180,0,19600,0,0,0,0,0,0,0,0,0,0,0,0
313.0565056,0,0,0,26350,14410,0,16920,16630,10670,19320,18930,16640,22870,17470,15270
313.0692593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.0717617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.0903887,145300,151600,128900,0,0,0,0,0,0,0,0,0,0,0,0
313.0928911,0,0,0,116100,84130,81610,93560,95450,87410,0,111100,98460,105900,104100,101300
313.1057779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.1081472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.1234034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.1267742,0,200500,184600,0,0,0,0,0,0,0,0,0,0,0,0
313.1292766,0,0,0,102100,82820,78930,105800,86000,90860,91300,0,88570,92590,92790,85320
313.1445327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.1616393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313.1631597,0,135500,132100,0,0,0,0,0,0,0,0,0,0,0,0
313.1656621,159000,0,0,0,32860,39230,39000,34890,32740,0,0,64480,38920,52080,86190
313.1809182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.0629879,17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.0645083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.0915109,0,41090,39150,0,0,0,0,0,0,0,0,0,0,0,0
314.0935002,0,0,0,0,0,20070,0,26130,0,19770,0,0,0,0,0
314.0937435,35930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.0962459,0,0,0,27840,21790,0,22850,0,22080,0,29480,0,23520,27840,0
314.1278964,0,0,42310,0,0,0,0,0,0,0,0,0,0,0,0
314.1298857,0,46460,0,0,22750,0,0,0,23300,0,0,0,0,23570,23290
314.130129,42860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.1326314,0,0,0,26250,0,20410,22620,20860,0,23150,23150,22940,21980,0,0
314.1397817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.1431525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.1665145,0,0,23850,0,0,0,0,0,0,0,0,0,0,0,0
314.1690169,0,0,0,0,0,0,0,0,0,0,0,12440,0,11740,15000
314.1761672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.0146408,15480,0,0,0,0,0,0,0,0,11800,0,0,12410,0,0
315.045153,0,12230,0,0,0,0,0,0,0,0,0,0,0,0,0
315.0485239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.0510263,0,0,0,20350,0,0,17040,0,0,18350,0,0,14720,0,0
315.0568995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.0696532,0,0,0,0,0,0,0,0,0,0,0,0,0,25730,22670
315.0721556,0,0,0,27070,18980,18650,19650,21710,15890,17050,29750,25270,24710,0,0
315.0849094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.0874118,0,0,0,0,0,0,0,0,0,14060,0,0,0,0,0
315.1026679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.1060387,0,127800,104200,0,0,0,0,0,0,0,0,0,0,0,0
315.1085411,0,0,0,80480,61530,60300,72080,69540,64910,61820,77640,72710,69450,75540,73140
315.1214279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.1237973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.1390534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.1424242,56300,52340,49940,0,0,0,0,0,0,0,0,0,0,0,0
315.1449267,0,0,0,0,21780,24530,0,0,22540,28890,25570,25160,27330,24570,24700
315.1578134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.1601828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315.1788098,0,0,19920,0,0,0,0,0,0,0,0,0,0,0,0
315.1813122,0,10200,0,0,0,0,0,0,0,0,0,0,0,0,0
315.1965683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.0098897,11160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.0516354,0,0,0,11680,0,0,0,0,0,0,0,0,0,0,0
316.0518787,16750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.078638,0,25230,21470,0,0,0,0,0,0,0,11040,0,0,0,0
316.0801583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10090
316.0826608,36380,0,0,0,0,0,11810,0,0,0,0,0,14200,0,0
316.0835292,0,0,0,0,0,0,0,0,10190,0,0,0,0,0,0
316.0860316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.0882642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.1093936,0,46140,34220,0,0,0,0,0,0,0,0,0,0,0,0
316.111896,0,0,0,14290,0,13080,0,15960,0,12570,16690,18080,12860,0,14880
316.1190463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.1471892,0,17890,26480,0,0,0,0,0,0,0,0,0,0,0,0
316.1489066,16270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.1554318,0,0,0,0,0,0,11140,0,0,0,0,0,10580,0,0
316.1588026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.1918173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.2282028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.0277884,29030,12550,0,0,0,0,15850,0,0,0,0,0,0,0,0
317.0302908,0,0,0,22100,0,0,0,0,0,0,0,0,20130,0,0
317.0311592,0,0,14170,0,0,0,0,0,0,0,0,0,0,0,0
317.0336616,0,0,0,0,0,0,0,0,0,0,10310,0,0,0,0
317.0626536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.0641739,48360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.0666763,0,0,28330,34330,16690,0,27330,0,15080,27500,17800,14880,29440,19150,0
317.0675447,0,0,0,0,0,0,0,13340,0,0,0,0,0,0,17320
317.0700472,0,42820,0,0,0,16070,0,0,0,0,0,0,0,0,0
317.0853033,0,0,0,11680,0,0,0,12990,0,0,0,0,0,15080,13680
317.0878057,0,0,0,0,0,0,0,0,0,0,19190,16120,0,0,0
317.1005594,66860,50930,52250,0,0,0,0,0,0,0,0,0,0,0,0
317.1030618,0,0,0,0,19280,18830,27550,17160,0,25300,0,0,25960,0,18270
317.1064327,0,0,0,30520,0,0,0,0,0,0,0,18150,0,19040,0
317.1159486,0,0,21610,0,0,0,0,0,0,0,0,0,0,0,0
317.1216888,0,0,0,0,0,13690,0,17070,0,0,20140,0,0,0,0
317.1241912,0,0,0,12560,0,0,10890,0,0,10130,0,17840,15000,19890,14730
317.137078,71600,0,55250,0,0,0,0,0,0,0,0,0,0,0,0
317.1394474,0,0,0,0,21980,0,25440,0,24580,24890,0,20760,0,0,0
317.1718101,36130,0,25540,0,0,0,0,0,0,0,0,0,0,0,0
317.1726785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.1758329,0,26640,0,13200,0,0,12700,0,0,12520,0,10160,10500,10180,0
317.1944598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.2122184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.0309,18350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.0619253,25490,12930,11640,0,0,0,0,0,0,0,0,0,0,0,0
318.0672855,0,0,0,13020,0,0,10620,0,0,10830,0,0,12540,0,0
318.0983108,40810,0,32610,0,11110,0,0,15990,0,0,0,14800,0,0,0
318.0991792,0,36820,0,0,0,0,0,0,14980,0,0,0,0,14720,0
318.1016816,0,0,0,0,0,14030,0,0,0,13410,0,0,14800,0,16120
318.1380671,27990,28900,29000,0,0,0,0,13870,0,10690,0,11710,13960,14940,11940
318.1710818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.1744527,0,12100,0,0,0,0,0,0,0,0,0,0,0,0,0
318.1751649,12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.1978147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.2074673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.0095554,0,0,0,10330,0,0,0,0,0,0,0,0,11160,0,0
319.0434385,44370,0,13340,0,0,0,0,0,0,0,0,0,0,0,0
319.0459409,0,0,0,37890,12260,10870,25730,13190,0,28140,14770,12490,34020,0,11860
319.079824,83690,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.0823264,0,68170,65600,0,0,0,0,0,0,45580,0,0,0,0,0
319.0831948,0,0,0,58750,29550,30010,49040,0,0,0,33890,0,50030,35320,33190
319.1162095,118700,111600,104300,0,0,0,0,0,0,0,0,0,0,0,0
319.1187119,0,0,0,58560,46410,0,54190,47270,47510,51010,45700,45230,50970,48360,48390
